id,seed,name,n_flows,n_tasks,n_procs,utilization,holistic_invslack,holistic_system_slack,holistic_avg_wcrt,holistic_max_wcrt,holistic_schedulable,V1_iter_invslack,V1_iter_system_slack,V1_iter_avg_wcrt,V1_iter_max_wcrt,V1_iter_schedulable,V2_2pass_invslack,V2_2pass_system_slack,V2_2pass_avg_wcrt,V2_2pass_max_wcrt,V2_2pass_schedulable,V2_5pass_invslack,V2_5pass_system_slack,V2_5pass_avg_wcrt,V2_5pass_max_wcrt,V2_5pass_schedulable,V3_oneshot_invslack,V3_oneshot_system_slack,V3_oneshot_avg_wcrt,V3_oneshot_max_wcrt,V3_oneshot_schedulable
38,1038,sys_38,3,12,3,0.6727272727272727,9.897515149905564,-9.897515149905564,1803.0900519385978,3094.6599559508577,False,9.59571513301714,-9.59571513301714,1512.9105084478863,3008.955241240918,False,0.7473257951754823,-0.7473257951754823,374.95253162135896,496.20295030068525,False,5.487516596403321,-5.487516596403321,1027.1913362595956,1842.3152019779425,False,inf,-inf,inf,inf,False
39,1039,sys_39,3,12,3,0.6772727272727272,0.07067484827141476,-0.07067484827141476,295.9637012412427,533.9450454797578,False,-0.19468069530246002,0.19468069530246002,229.0505969331579,401.61236015460355,True,-0.20824602044214602,0.20824602044214602,225.31047990940712,394.8473388595285,True,-0.19485067628364028,0.19485067628364028,229.00017703742446,401.5275907188841,True,-0.19468069530246013,0.19468069530246013,229.0505969331579,401.6123601546035,True
40,1040,sys_40,3,12,3,0.681818181818182,9.040832754218249,-9.040832754218249,2081.2838007855407,3439.5806499783284,False,10.477876064305814,-10.477876064305814,2496.585860918165,5024.173154760291,False,0.3694848372715121,-0.3694848372715121,374.5880618923184,599.4601193393295,False,7.829570345396005,-7.829570345396005,1763.2275653794466,2824.0982681441355,False,inf,-inf,inf,inf,False
41,1041,sys_41,3,12,3,0.6863636363636364,2.679387373955844,-2.679387373955844,953.3176950013361,1740.0132312109206,False,1.1218412183915873,-1.1218412183915873,581.8286162772717,1003.4365559505154,False,0.11672244607890314,-0.11672244607890314,389.1259292929767,528.1074359067567,False,0.9506305030018356,-0.9506305030018356,550.7214557734272,922.4695688341351,False,1.121841218391588,-1.121841218391588,581.828616277272,1003.4365559505158,False
42,1042,sys_42,3,12,3,0.6909090909090909,8.088775396823216,-8.088775396823216,1266.1901378441034,3240.2110560873257,False,2.370872674377205,-2.370872674377205,546.2106265257881,1201.7393357522442,False,0.10207161360515647,-0.10207161360515647,275.6382716190612,392.8961241853961,False,1.1064633663603118,-1.1064633663603118,395.9182235289136,750.9687049048736,False,2.3708726743772064,-2.3708726743772064,546.2106265257884,1201.7393357522446,False
43,1043,sys_43,3,12,3,0.6954545454545454,9.124439653967574,-9.124439653967574,4428.934854404591,7890.054159452327,False,9.300097696264473,-9.300097696264473,4011.2333942459177,8026.945830955627,False,0.6003671879273519,-0.6003671879273519,640.6872296105479,1247.1785322764954,False,1.6015848623048234,-1.6015848623048234,1031.027212397553,2027.4352127677885,False,inf,-inf,inf,inf,False
44,1044,sys_44,3,12,3,0.7000000000000001,9.33826240342764,-9.33826240342764,6389.666016207215,9301.366739236155,False,9.711428584730097,-9.711428584730097,6317.721465087842,9637.105509595054,False,0.01515346685661591,-0.01515346685661591,375.1772823920216,661.9068534158745,False,0.5061467315138657,-0.5061467315138657,668.5782292133114,982.0474207962851,False,inf,-inf,inf,inf,False
45,1045,sys_45,3,12,3,0.7045454545454545,9.277712052993996,-9.277712052993996,3595.603247652227,9463.449560826031,False,11.623384555464735,-11.623384555464735,4187.777750164582,11623.28370473765,False,-0.04078296489042079,0.04078296489042079,534.9655441474216,883.2220617622999,True,4.756342586287733,-4.756342586287733,2071.3566258848564,5300.290321356083,False,inf,-inf,inf,inf,False
46,1046,sys_46,3,12,3,0.709090909090909,0.9954299567185071,-0.9954299567185071,680.7385565348658,1089.7840626152745,False,0.47113467868824543,-0.47113467868824543,499.06596384279084,774.778143353614,False,-0.1639222496620508,0.1639222496620508,286.53270088747485,409.7404208624333,True,0.23684367726844285,-0.23684367726844285,422.70394128635576,645.9892489710846,False,0.4711346786882462,-0.4711346786882462,499.065963842791,774.7781433536143,False
47,1047,sys_47,3,12,3,0.7136363636363637,9.238789429662633,-9.238789429662633,1501.52727100201,3071.035692917586,False,9.453195225333198,-9.453195225333198,1383.2702312866795,3135.3448435057526,False,1.2112495028903523,-1.2112495028903523,431.26583916654494,663.2450248121079,False,22.156850290828608,-22.156850290828608,3273.7008723745626,6945.695510902492,False,-0.7177025826964513,0.7177025826964513,71.00978996554802,118.34521865480646,True
